_id,text,date,label,predicted_xeno,xeno_probas,xeno_proba,a_code
1083156241088684032,@usuario El genocida de Maduro habla de destruir un pais cuando sumio a Venezuela en la  peor crisis de su historia. La migración denmilesnde personas habla por si solo de lo que ocurre en ese pais. Deberian colgarlo a el y su secuaces por atorrantes,2021-11-03,0,0,[0.99445606 0.00554394],0.9944560591361092,ARG
1083935669813198848,Canadá abre las puertas a más de 1 millón de inmigrantes  url,2021-11-03,0,0,[9.99882229e-01 1.17771373e-04],0.9998822286266612,MEX
1085237397330251776,Ley de Protección y Atención de los Migrantes en el Estado de Jalisco  url,2021-11-03,0,0,[9.99907643e-01 9.23574329e-05],0.9999076425670874,MEX
1085246319461953536,Se prepara una nueva ola de migrantes centroamericanos  url  url,2021-11-03,0,0,[9.99934118e-01 6.58817304e-05],0.999934118269637,MEX
1087922923220946944,La muerte de migrantes como un genocidio  url,2021-11-03,0,0,[9.99922924e-01 7.70755527e-05],0.9999229244473228,BRA
1085749060428943360,Mayoría de los migrantes indocumentados en EU llegan al país legalmente  url  url,2021-11-03,0,0,[9.99937775e-01 6.22251814e-05],0.9999377748186462,MEX
1087096041067945984,Miles de migrantes esperan en la frontera sur entrar legalmente a México  url  url,2021-11-03,0,0,[9.99940859e-01 5.91413920e-05],0.9999408586079732,MEX
1088105467048591360,Soy colombiano pero estoy con mis hermanos venezolanos Tu puedes Venezuela no te detengas,2021-11-03,0,0,[9.9937959e-01 6.2041005e-04],0.9993795899500276,COL
1088131902165274624,Advierten de la existencia de paramilitares que matan migrantes hashtag migración hashtag eeuu hashtag paramilitares  url,2021-11-03,0,0,[9.99873345e-01 1.26655427e-04],0.9998733445731236,MEX
1088239758113792000,"@usuario Cier-ta-men-te, igual que como tú resolviste la migración de mexicanos a EU por falta de oportunidades en nuestro país.",2021-11-03,0,0,[9.99807782e-01 1.92218433e-04],0.9998077815671385,MEX
1088975859636158464,@usuario Vamos por más caravanas de migrantes Total México está bien,2021-11-03,0,1,[0.07372213 0.92627787],0.9262778722093584,MEX
1090854096754626560,Migrantes llegan a Comalcalco -  url  url,2021-11-03,0,0,[9.99917385e-01 8.26148937e-05],0.9999173851063315,MEX
1091129496990695424,No están preparados municipios para recibir a migrantes: Diputada  url  url,2021-11-03,0,0,[9.99865973e-01 1.34027029e-04],0.999865972971004,MEX
1085285139314139136,Llegó el fin del campamento para migrantes venezolanos en Bogotá  url  url  url,2021-11-03,0,0,[9.99938964e-01 6.10364059e-05],0.9999389635940898,COL
1085986992620490752,Desde cuándo empezaron aplicar la política de tolerancia cero contra la inmigración?  Esto parece estar leyendo la novela  Los Cuentos de la Criada .,2021-11-03,0,0,[0.99589219 0.00410781],0.9958921896453946,ARG
1086304711123189760,"hashtag debes leerlo  emoji periódico emoji  Detrás de las caravanas migrantes no hay  mano negra , tampoco un promotor, afirma @usuario, director de @usuario. Es la violencia lo que provoca la movilización de Centroamérica a EU, dice  url",2021-11-03,0,0,[9.99909992e-01 9.00079388e-05],0.9999099920612088,MEX
1087163961273974784,Cuarta caravana de migrantes hondureños parte hacia EE.UU.  url,2021-11-03,0,0,[9.99924369e-01 7.56307447e-05],0.9999243692553204,COL
1086112944742645760,Son ya muchas las agresiones contra México de parte de migrantes hondureño.  url,2021-11-03,0,0,[9.99845711e-01 1.54288772e-04],0.9998457112276768,MEX
1086715996658978816,@usuario @usuario NO crean las mentiras de este tipo. Su organización promueve las caravanas con manipulaciones y mentiras. Nada mas entrevisten a los migrantes abandonados en la frontera y verán las promesas que les hicieron Hoy esos lideres lo niegan hashtag honduras hashtag elsalvador,2021-11-03,0,0,[9.99672409e-01 3.27590700e-04],0.9996724092997968,MEX
1087189697699463168,"La xenofobia contra venezolanos es una URGENCIA. Crea un clima de hostilidad afuera, pero también mucha desesperanza dentro de Venezuela.",2021-11-03,0,0,[9.99218741e-01 7.81258883e-04],0.9992187411166208,COL
1088489741278883840,Muy bueno !! Estos son los valores que tenemos que defender y que nos hacen una Nacion con futuro para las generaciones que vienen !! Somos tierra de inmigrantes y de emos estar orgullosos de serlo !!,2021-11-03,0,0,[0.99631494 0.00368506],0.9963149431406216,ARG
1089562910249156608,"@usuario De ninguna manera podemos emparejarnos o parecernos a ellos haciendo lo mismo, LO QUE PODEMOS ES REGULAR SERIAMENTE LA INMIGRACIÓN EN NUESTRO PAÍS.",2021-11-03,0,0,[0.99693696 0.00306304],0.9969369617596552,ARG
1089969666938888192,GCDMX al pendiente de la salud de migrantes  url,2021-11-03,0,0,[9.99884297e-01 1.15702894e-04],0.9998842971060158,MEX
1090064487598546944,Llegan más de mil migrantes a la CdMx  url,2021-11-03,0,0,[9.99904143e-01 9.58569924e-05],0.9999041430075636,MEX
1091062175563743232,Detienen a migrante hondureño acusado de feminicidio en CDMX  url,2021-11-03,0,0,[9.99927334e-01 7.26659241e-05],0.9999273340759132,MEX
1092406476335955968,El 60% de las noticias sobre inmigrantes están asociadas a un delito. Esto promueve el discurso de odio y que legitima (con argumentos falaces) la cruzada del Gob contra ellos. No es un hashtag buen lunes  url vía @usuario,2021-11-04,0,0,[9.99855529e-01 1.44471169e-04],0.9998555288308152,ARG
1093368095274659840,Pero no siente dolor en separar y arrestar niños inmigrantes! Que doble moral y que oportunismo!  url,2021-11-04,0,0,[9.99713076e-01 2.86923693e-04],0.9997130763067544,COL
1093529738273083392,En Piedras Negras piden a gobierno federal que destine recursos extraordinarios para la atención de la caravana migrante  url,2021-11-03,0,0,[9.99917363e-01 8.26367189e-05],0.999917363281059,MEX
1091729612227276800,Escapa migrante hondureño secuestrado en Piedras Negras  url  url,2021-11-03,0,0,[9.99921680e-01 7.83195374e-05],0.9999216804625678,MEX
1092231809839058944,"Notaron ya que a medida que aumenta la inmigración venezolana de derecha se incrementa proporcionalmente en la calle la cantidad de autos con autoparlantes a todo volumen haciendo sonar trap, reggaeton y bachata ?",2021-11-04,0,1,[0.05499372 0.94500628],0.9450062793589228,ARG
1093317677400113152,Salvaron a los inmigrantes de la deportación; ahora enfrentan cargos relacionados con terrorismo  url,2021-11-04,0,0,[9.99921328e-01 7.86721347e-05],0.9999213278653408,
1093438071025082368,Acepta Trump ahora el ingreso de inmigrantes  url,2021-11-03,0,0,[9.99857660e-01 1.42340414e-04],0.999857659586418,MEX
1093527397620699136,La bomba de tiempo que acecha a AMLO en la frontera sur de México  url,2021-11-04,0,0,[9.99900103e-01 9.98965428e-05],0.9999001034571564,MEX
1098076962478788608,Atropellan a mujer migrante y a sus hijos de 10 y 6 años; la madre muere  url,2021-11-04,0,0,[9.99895264e-01 1.04735559e-04],0.9998952644413532,MEX
1096799160928428032,"Qué tipo tan más testarudo !  emoji cara con ojos cerrados y lengua fuera emoji   Trump declara emergencia nacional por ""invasión de inmigrantes"".  url",2021-11-04,0,0,[0.99880986 0.00119014],0.9988098633030492,MEX
1092974992638259200,"hashtag sotu @usuario: a fin de eliminar las caravanas migrantes en su país, México está consiguiendo autobuses para enviarlos a Estados Unidos  url",2021-11-03,0,0,[9.99853483e-01 1.46516833e-04],0.999853483166674,MEX
1092975948973039616,Otra vez un discurso de odio hacia migrantes; de plano está loco Trump,2021-11-03,0,0,[9.99129912e-01 8.70087961e-04],0.9991299120390528,MEX
1093752005980553216,La bomba de tiempo que acecha a AMLO en la frontera sur de México  url,2021-11-04,0,0,[9.99900103e-01 9.98965428e-05],0.9999001034571564,MEX
1093893456576040960,La bomba de tiempo que acecha a AMLO en la frontera sur de México  url,2021-11-04,0,0,[9.99900103e-01 9.98965428e-05],0.9999001034571564,MEX
1094670269015306240,Al menos 700 migrantes ilegales llegaron a Acandí para cruzar frontera con Panamá  url,2021-11-04,0,0,[9.99816273e-01 1.83726575e-04],0.9998162734247544,COL
1092820580884275200,Aumento de la enfermedad de Chagas congénita como consecuencia de la inmigración  url (redacción prnoticias)  url,2021-11-04,0,0,[9.99727004e-01 2.72996422e-04],0.9997270035784924,ARG
1093210412118691840,emoji manos aplaudiendo tono de piel claro medio emoji  emoji manos aplaudiendo tono de piel claro medio emoji  emoji manos aplaudiendo tono de piel claro medio emoji  emoji manos aplaudiendo tono de piel claro medio emoji  @usuario @usuario ayudando a los migrantes venezolanos. @usuario,2021-11-04,0,0,[9.99608141e-01 3.91858889e-04],0.9996081411107032,COL
1094152674654720000,"@usuario Entonces los millones de migrantes fueron contratados por el imperio para salir de Venezuela a mostrar una  falsa', escazes de alimentos y así culpar al 'buen Maduro'? No seas tan hijo de puta. Miserable inhumano..",2021-11-04,0,0,[0.99786641 0.00213359],0.9978664077939108,COL
1098452272990863360,"@usuario @usuario @usuario @usuario @usuario Oye Vicente, cambiando de tema, que opinas del mara que le quitó la vida a 3 personas, o los inmigrantes que corrieron a palos y piedras al instituto de migración?. Cuál sería tu punto de vista y tú solución. Te leo.",2021-11-04,0,0,[9.99567317e-01 4.32683335e-04],0.99956731666546,MEX
1102017591722340352,@usuario @usuario @usuario No que andaba con la caravana migrante!!,2021-11-05,0,0,[0.99582957 0.00417043],0.9958295744106966,MEX
1099894046812708864,"Oye @usuario a qué hora vas a hacer algo con contra el muro metálico que hashtag trump esa poniendo en la frontera , violentando a nuestros migrantes",2021-11-04,0,0,[9.99415900e-01 5.84099621e-04],0.99941590037948,MEX
1100142315895771136,Unos 600 migrantes cubanos están en Panamá  url,2021-11-05,0,0,[9.99926927e-01 7.30733012e-05],0.999926926698802,COL
1100896286084157440,Acusan a funcionarios estadounidenses de abusar sexualmente de más de 4.500 niños no acompañados en la frontera con México  url vía @usuario @usuario @usuario,2021-11-05,0,0,[9.99909732e-01 9.02680801e-05],0.9999097319199256,MEX
1101553527665672192,"@usuario @usuario @usuario Hoy en día, no se ha modificado nada y la economía crece. Es rarísimo que suba el desempleo en esas condiciones. Tocaría ver si los sectores intensivos en mano de obra se están contrayendo y cuál es el efecto de la migración. Es probable, porque supera el millón de inmigrantes.",2021-11-05,0,0,[0.95932554 0.04067446],0.9593255403482812,COL
1105061794714914816,Estafados y sin nacionalidad: la lucha de dos inmigrantes chinos para ser argentinos  url,2021-11-06,0,0,[9.99904002e-01 9.59976804e-05],0.9999040023195598,ARG
1106677016055570432,"Llegaron alrededor de 60 migrantes a Piedras Negras, los revisa sector salud  url  url",2021-11-06,0,0,[9.99926187e-01 7.38130121e-05],0.9999261869879048,MEX
1109372467984982016,"Líderes de los partidos políticos Conservador, Alianza Verde, Partido de la U, Partido Liberal, Centro Democrático, Farc y Colombia Justa Libres., firmaron esta semana un gran pacto contra la xenofobia, para eliminar el uso de discursos o prácticas de odio contra los venezolanos.",2021-11-06,0,0,[9.99844205e-01 1.55794993e-04],0.9998442050069636,COL
1102624098251956224,"@usuario @usuario @usuario Yo no quiero ser una cuenta de respeto, me tiene sin cuidado. De hecho, me tomo las cosas mas a la ligera que TODAS las cuentas hispanoablantes de LFC. Es Twitter, no es el Parlamento Europeo definiendo políticas migratorias. Y eso del ""bilardismo"" lo dijo Bill Shankly. Pero ok.",2021-11-06,0,0,[0.99876883 0.00123117],0.9987688287250516,COL
1103002935011799040,"Si en algún momento tiene la fortuna de educar o trabajar con niños, orientelos a no estigmatizar. La xenofobia se aprende.  Qué triste llegar a un salón y un ver un niño sentirse muy mal, marcado por los comentarios y burlas de otros sólo por ser Venezolano, no tiene sentido.",2021-11-05,0,0,[0.99867231 0.00132769],0.9986723080522109,COL
1105685165764952064,"El choque mediático entre el Gobierno federal y el Estado de hashtag tamaulipas que genera el asunto de los migrantes plagiados, no traerá nada bueno para los tamaulipecos. Los índices de pobreza y violencia son graves para que tengamos que soportar más estupideces.",2021-11-06,0,0,[0.99876591 0.00123409],0.9987659064391028,MEX
1108147429805867008,hashtag seguridad somos todos Uniformados en compañía de funcionarios de Migración Colombia realizan actividad de registro y control a ciudadanos extranjeros para el respectivo control de documentación personal.  url,2021-11-06,0,0,[9.99840503e-01 1.59497188e-04],0.9998405028120864,COL
1108828562990292992,emoji periódico emoji  160 inmigrantes han sido localizados en carreteras de Tamaulipas  url,2021-11-06,0,0,[9.99916352e-01 8.36479357e-05],0.999916352064346,MEX
1111462240417447936,"@usuario Por el bien de la economía de las fronteras en el sur de Estados Unidos, esperó q no haga eso.",2021-11-06,0,0,[0.99889163 0.00110837],0.9988916320380852,MEX
1111844290047762432,Inmigración: problema y necesidad  url,2021-11-06,0,0,[9.99888876e-01 1.11124392e-04],0.9998888756077592,MEX
1112067056676020224,No está de más mencionar que E.E.U.U tiene gran parte en la culpa de esa migración. La otra parte claro es de los gobiernos corruptos que mantienen a la mayoría de la población en pobreza y desesperanza. Pero para la oligarquía es más fácil culpar a Soros que asumir sus culpas.,2021-11-06,0,0,[9.99368276e-01 6.31724335e-04],0.9993682756652588,MEX
1112716268329713664,¿Y qué hacen por sus migrantes los gobiernos centroamericanos?  url,2021-11-06,0,0,[9.99906926e-01 9.30737900e-05],0.9999069262099948,
1111447475183931392,¡Vamos a cerrar la maldita frontera! : La amenaza de Trump ante nueva caravana migrante  url,2021-11-06,0,0,[9.99859361e-01 1.40639478e-04],0.9998593605223705,MEX
1111467754090102784,Trump amenaza con cerrar la  maldita frontera  con México  url,2021-11-06,0,0,[9.99824374e-01 1.75626468e-04],0.9998243735319952,MEX
1112523374545305600,Dan más de mil años de cárcel por secuestro de migrantes en Tamaulipas  url,2021-11-06,0,0,[9.99909830e-01 9.01702188e-05],0.9999098297812288,MEX
1114027149873307648,Migrantes hondureños golpean a familia mexicana en Chiapas  url,2021-11-06,0,0,[9.99900631e-01 9.93687292e-05],0.9999006312707508,MEX
1114181106465636352,"Donald Trump, solo un ""boca floja"": hashtag mexico expulsa más migrantes ilegales que Estados Unidos  url  url",2021-11-06,0,0,[9.99864279e-01 1.35721233e-04],0.9998642787672772,MEX
1111475910279073792,Trump amenaza con cerrar la 'maldita frontera' con México -  url  url,2021-11-06,0,0,[9.99866483e-01 1.33517435e-04],0.9998664825649012,MEX
1111601284363120640,"Trump amenaza con ""cerrar la maldita frontera"" si México no detiene las caravanas de migrantes  url  url",2021-11-06,0,0,[9.99893987e-01 1.06012922e-04],0.9998939870780784,MEX
1112855935830183936,Migrantes cubanos mantienen huelga de hambre en Tapachula Netchanneltv hashtag estados  url,2021-11-06,0,0,[9.99920991e-01 7.90085740e-05],0.9999209914259845,MEX
1112862691037732864,Fiscalía rescata a 338 migrantes centroamericanos en Chiapas  url  url,2021-11-06,0,0,[9.99930029e-01 6.99708185e-05],0.9999300291815256,MEX
1111308760998445056,¿Cómo se está preparando México para contener a miles de inmigrantes?  url,2021-11-06,0,0,[0.99665632 0.00334368],0.9966563169938494,MEX
1111350116265455616,Pues que no sea pendejo y que primero haga el muro en la frontera sur de México..,2021-11-06,0,0,[0.98958861 0.01041139],0.9895886133609988,MEX
1111744899634941952,@usuario Como que que los obliga? Los traen acarreados para cumplir con el pacto migratorio. Otra más de la agenda internacionalista.,2021-11-06,0,0,[0.94559955 0.05440045],0.9455995475001991,MEX
1114207071321436160,"Si México  no regresa a los inmigrantes al lugar de donde vinieron  habrá un arancel del 25% en autos fabricados en el país, amenazó el presidente de Estados Unidos, @usuario  url",2021-11-06,0,0,[9.99763832e-01 2.36168406e-04],0.999763831594163,MEX
1114621831229476864,Por seguridad se registrará a migrantes: Segob  url,2021-11-06,0,0,[9.99838382e-01 1.61618214e-04],0.9998383817858784,MEX
1114646578424373248,Migrantes hasta de África copan la frontera sur; los chiapanecos les dan la mano en su dura realidad  url,2021-11-06,0,0,[9.99927624e-01 7.23762970e-05],0.9999276237029708,MEX
1115683295143108608,hashtag seguridad Elementos de seguridad rescataron a seis hashtag migrantes.  url,2021-11-06,0,0,[9.99847850e-01 1.52149846e-04],0.9998478501543466,MEX
1116002144669167616,86% opina que las caravanas de migrantes centroamericanos se pueden convertir en un problema para México. Vía @usuario  url,2021-11-06,0,0,[9.99816372e-01 1.83627536e-04],0.9998163724641124,MEX
1116094755363086336,Diputados de la @usuario aprobaron modificaciones a las leyes de Desarrollo Social y la de Protección a Migrantes de la entidad.  url,2021-11-06,0,0,[9.99885072e-01 1.14927620e-04],0.999885072379724,MEX
1116521315802836992,Se trata de migrantes cubanos y de África.  url,2021-11-06,0,0,[9.99915890e-01 8.41104176e-05],0.9999158895823798,MEX
1117196435802472448,Señor @usuario  mejor revise cuantos migrantes ha expulsado México en estos cuatro meses. Por ahí tampoco le están cumpliendo.,2021-11-06,0,0,[9.99312060e-01 6.87939822e-04],0.9993120601781582,MEX
1118969127073460224,"@usuario @usuario Sin inmigrantes no hubiese malbec , que ahora es más argentino que que el escudo y el himno juntos",2021-11-06,0,0,[0.99774991 0.00225009],0.9977499117213128,ARG
1119219435636776960,Así el detrás de las Caravanas Migrantes   emoji dorso de mano con índice hacia abajo emoji,2021-11-06,0,0,[9.99868973e-01 1.31026612e-04],0.9998689733881608,MEX
1117553741803196416,Entran a México más de mil hondureños por la fuerza en frontera sur.  url hashtag feliz domingo,2021-11-06,0,0,[9.99832548e-01 1.67452238e-04],0.999832547762102,MEX
1119729845288591360,@usuario Este Presidente  emoji dorso de mano con índice a la derecha emoji  @usuario tiene razón en cuidar las fronteras de su país. Y aquí en México parece que no tenemos frontera sur.,2021-11-06,0,0,[0.88131037 0.11868963],0.8813103731416395,MEX
1119968988430311424,Preocupan a México actividades de milicias anti-migrantes en EU: SRE  url,2021-11-06,0,0,[9.99917718e-01 8.22820850e-05],0.9999177179150232,MEX
1119714136127102976,México reprueba actividades de milicias anti-migrantes en EE.UU. -  url  url,2021-11-06,0,0,[9.99921862e-01 7.81375167e-05],0.9999218624833156,MEX
1120086300554665984,"El crimen organizado infiltró las caravanas y los migrantes son ya su mercancía, advierte Solalinde  url",2021-11-06,0,0,[9.99876586e-01 1.23413816e-04],0.9998765861844964,MEX
1121851421907931136,México continuará protegiendo a migrantes: López Obrador  url,2021-11-07,0,0,[9.99912238e-01 8.77621762e-05],0.9999122378238005,MEX
1121906428262928384,Arresta Patrulla Fronteriza a hombre por tráfico de cuatro inmigrantes  url  url,2021-11-07,0,0,[9.99906752e-01 9.32475989e-05],0.9999067524010716,MEX
1116232109843189760,AMLO entra en una nueva etapa q c define x quién marca la agenda. Ya no es él.  Ahora la agenda la hace:  Los maestros en la Reforma Educ. El crimen organizado en Seguridad Los expresidentes en las escoltas Ciudadanos en Guardia Nacional c/mando civil Trump en migración,2021-11-06,0,0,[9.99531615e-01 4.68385334e-04],0.9995316146657393,MEX
1116820110671601664,Colombia recibe $31.5 millones para atender a migrantes venezolanos  url  url,2021-11-06,0,0,[9.99931910e-01 6.80897392e-05],0.9999319102607752,MEX
1119344922065166336,hashtag usa Trump planea quitar servicios de vivienda a inmigrantes indocumentados  url  url,2021-11-06,0,0,[9.99873695e-01 1.26304646e-04],0.9998736953540132,MEX
1116169229370384384,"Glenn Beck sí, ese que hace un par de años pidió perdón por su  pasado  y al que cierta prensa ayudó a intentar lavarse la cara articulando una conspiración judeocomunista alrededor de los migrantes centroamericanos. En Fox News, el canal de propaganda de Trump.",2021-11-06,0,0,[9.99795453e-01 2.04547476e-04],0.9997954525235327,MEX
1117446759708536832,"@usuario @usuario @usuario @usuario hechos: es imposible frenar una tendencia a la alza  en poco mas de 3 meses mas aun cuando no entra en funciones  la guardia nacional, es mas vil disimular quien organiza las caravanas migrantes el lo sabe",2021-11-06,0,0,[9.99079249e-01 9.20750845e-04],0.9990792491550552,MEX
1118244992135262208,"@usuario Y te falto: Cancelacion de aeropuerto Texcoco, Solicitud de disculpas al Rey, Derogación de reforma educativa con memorandum, Entrada libre y sin control a miles de migrantes con lujo de violencia, Espaldarazo a @usuario, .. y lo que falta",2021-11-06,0,1,[0.02232833 0.97767167],0.9776716724989872,MEX
1118881027974238208,"El crimen organizado infiltró las caravanas y los migrantes son ya su mercancía, advierte Solalinde  url",2021-11-06,0,0,[9.99876586e-01 1.23413816e-04],0.9998765861844964,MEX
1121272504411049984,"@usuario Claro que no le dirá nada ,es su fiel perro . Si no como explican el desmantelar las caravanas se migrantes por parte de la policía federal? No puede morder @usuario  la mano del amo.",2021-11-07,0,0,[0.99115215 0.00884785],0.9911521535863588,MEX
1121273126329839616,hashtag las8 columnas hashtag reforma com: Desborda a INM la ola migrante  url,2021-11-06,0,0,[9.99820519e-01 1.79481158e-04],0.9998205188424104,MEX
1121672830687387648,"Nueva política migratoria ""se salió de control""  url",2021-11-06,0,0,[9.9986578e-01 1.3422002e-04],0.9998657799804936,MEX
1121780784556314624,Más de 1.00 migrantes se fugan de un centro de detención de extranjeros en el sur de México  url vía @usuario,2021-11-06,0,0,[9.99926341e-01 7.36589170e-05],0.999926341082975,MEX
1119447460269707264,"Quieren seguir echándole la culpa a los migrantes venezolanos que están en valledupar. Deben reconocer que JAMÁS HUBO UNA POLÍTICA PÚBLICA que mejorara la tasa de desempleo. La reactivación de la economía se da con medidas prácticas, programadas y no siendo un gobierno reactivo.  url",2021-11-06,0,0,[9.99588309e-01 4.11691458e-04],0.9995883085415576,COL
1119983453158674432,FBI arresta a miliciano que detiene a migrantes en la frontera  url  url,2021-11-06,0,0,[9.99919134e-01 8.08658228e-05],0.9999191341771936,COL
1121021779064049664,(La Razón) Defiende México control migratorio y cuestiona a Honduras. Desde diciembre han entrado 300 mil.  url,2021-11-06,0,0,[9.99887271e-01 1.12729476e-04],0.9998872705243744,MEX
1121186810649022464,Los gobiernos locales de las ciudades santuario están encabezando la resistencia a la deportación y detención de migrantes  emoji manos levantadas celebrando emoji .  url  url,2021-11-06,0,0,[9.99931570e-01 6.84300461e-05],0.9999315699539014,MEX
1122251822012542976,@usuario Que bien al final cucuta se veneficie de los migrantes venezolanos.,2021-11-07,0,0,[0.88481307 0.11518693],0.8848130732736089,MEX
1122638559758798848,"Migrantes-Salud, engaños y perversidades  url Los migrantes no podrán detenerse, como tampoco harán la reforma del sector salud, la realidad los obliga a actuar de otra manera, sin improvisar",2021-11-07,0,0,[9.99804899e-01 1.95100804e-04],0.9998048991957872,MEX
1125062875654119424,"@usuario @usuario @usuario @usuario @usuario Y por qué no fue al contrario? Duque le abrió la puerta a los migrantes en época electoral, les dio cédulas Colombianas y los puso a votar por él, su señor salvador.",2021-11-07,0,0,[9.99588716e-01 4.11284387e-04],0.9995887156134746,COL
1125596412857716736,En 53 prisiones de hashtag méxico hay 462 hashtag migrantes  url,2021-11-07,0,0,[9.99902569e-01 9.74314343e-05],0.9999025685656712,MEX
1123282780371202048,Cuando los colombianos eran los mayores migrantes de Suramérica  url,2021-11-07,0,0,[9.99928954e-01 7.10461250e-05],0.9999289538749888,COL
1123234693896462336,"Niños migrantes también esperan el rugido de ""La Bestia""  url",2021-11-07,0,0,[9.99916628e-01 8.33715248e-05],0.9999166284752142,MEX
1124375408231833600,"@usuario, sátrapa de pocas luces. Regrese al siglo XV y deje de estigmatizar la migración forzada de los venezolanos.  url",2021-11-07,0,0,[9.99564126e-01 4.35874387e-04],0.9995641256128144,COL
1124489781512146944,"Ya hay 1.260.594 venezolanos en el país, según Migración Colombia  url",2021-11-07,0,0,[9.99913084e-01 8.69162066e-05],0.9999130837934004,COL
1125476112786690048,En 53 prisiones de hashtag méxico  hay 462 hashtag migrantes  url,2021-11-07,0,0,[9.99849659e-01 1.50340881e-04],0.9998496591187634,MEX
1125611396799053824,"@usuario Mientras tanto, @usuario .. manifestándose a favor de los derechos de las empleadas domésticas y de un pacto migratorio humano. ¿O no?  emoji cara pensativa emoji",2021-11-07,0,0,[9.99823200e-01 1.76800002e-04],0.9998231999976808,MEX
1125989191278526464,"Trump gana, puede seguir regresando migrantes a México: tribunal -  url",2021-11-07,0,0,[9.99899499e-01 1.00500591e-04],0.9998994994094296,MEX
1126303531949015040,CDMX-104.1: El País publica que México triplica la deportación de migrantes centroamericanos en el gobierno de López Obrador  url,2021-11-07,0,0,[9.99920466e-01 7.95338295e-05],0.999920466170527,MEX
1128365785641046016,"Presentan demanda en contra de Andrés Manuel López Obrador por supuesta ""traición a la patria""; lo acusan de dejar pasar miles de migrantes  url  url",2021-11-07,0,0,[9.99919553e-01 8.04469516e-05],0.9999195530483762,MEX
1128892750936576000,Ejército de EEUU instalaría carpas para migrantes en frontera con México  url  url,2021-11-07,0,0,[9.99917092e-01 8.29077290e-05],0.9999170922709908,MEX
1129389941769822208,"Afuera de Palacio Nacional, en protesta para exigir el respeto a los derechos de la personas migrantes, tras la muerte de una niña guatemalteca de 10 años que iba a ser deportada por el @usuario.  ¡Alto a las detenciones!  hashtag méxico no es un muro  url",2021-11-07,0,0,[9.99864207e-01 1.35792754e-04],0.9998642072459432,MEX
1129062390753050624,Ejército de EEUU podría instalar carpas para migrantes en frontera con México -  url  url,2021-11-07,0,0,[9.99914780e-01 8.52203654e-05],0.9999147796346168,MEX
1129190356254380032,Seguridad Nacional pide construir campamentos para 7.500 migrantes  url  url,2021-11-07,0,0,[9.99930822e-01 6.91779180e-05],0.9999308220820178,COL
1129374876702261248,Autoridades de la CDMX investigan la inesperada muerte de niña migrante  url,2021-11-07,0,0,[9.99934846e-01 6.51537696e-05],0.999934846230411,MEX
1129402668101902336,"Muchas veces olvidamos con facilidad y hay cosas que estamos llamados a valorar y eso, en el caso del Valle del Cauca, es el trabajo que vienen haciendo las diferentes instituciones para atender la migración venezolana presente en la región , Gerente de Frontera @usuario  url",2021-11-07,0,0,[9.99859763e-01 1.40236867e-04],0.9998597631329388,COL
1129990171917635584,"La criminalización del trabajo sexual sirve como justificación para la deportación de inmigrantes y aumenta la vulnerabilidad de los trabajadores sexuales a la violencia."" -  senadora Jessica Ramos por el estado de NY.  Un texto de @usuario.  url",2021-11-07,0,0,[9.99844264e-01 1.55736177e-04],0.9998442638234564,MEX
1130119207063031808,Ejército e INAMI detienen a caravana de 50 migrantes en Chiapas  url  url,2021-11-07,0,0,[9.99924957e-01 7.50431202e-05],0.9999249568797666,MEX
1123282362660532224,"Comparado MARZO de Gob anterior: 2.682.00 buscando empleo, +383.00 2.613.00 en rebusque callejero +240.00 6.844.00 en sub-empleo -p/e Rappi y Uber+680.00 Oferta de mano de obra (PEA) aumentó en 435.00=Aumento de desempleo no solo es culpa de migración venezolana emoji dorso de mano con índice hacia abajo emoji   url",2021-11-07,0,0,[0.97549577 0.02450423],0.9754957748324926,COL
1124075137047891968,ZETA  Protestan por construcción de muro y militarización de la frontera  url,2021-11-07,0,0,[9.99883592e-01 1.16408279e-04],0.999883591720634,MEX
1124295226414309376,"Según Alejandro Ordóñez hay una estrategia de Maduro para propagar el castrochavismo a través de los brownies turcos que comercializan los migrantes venezolanos en Transmilenio. Este producto contiene sustancias que incitan el homosesualismo, el aborto y el consumo de marijuanas.",2021-11-07,0,0,[9.99222527e-01 7.77472513e-04],0.9992225274865512,COL
1126476762412662784,Gobierno de AMLO ha incrementado las deportaciones de migrantes  url,2021-11-07,0,0,[9.99885195e-01 1.14804670e-04],0.9998851953297296,MEX
1128810939594215424,"Ciudadanos ven positivamente, que algunos migrantes extranjeros que estan llegando a la frontera de Piedras Negras, realicen labores para ganar dinero y no dedicarse a lo ilicito.  url",2021-11-07,0,0,[0.99746091 0.00253909],0.9974609143727275,MEX
1130620486675816448,"""No se puede permitir mayor migración cuando no garantizas a tus ciudadanos una percepción mensual"": PAN -  url  url",2021-11-07,0,0,[9.99903388e-01 9.66124666e-05],0.9999033875333768,MEX
1130641781849284608,SSyPC despliega operativo para inhibir ingreso ilegal de migrantes y salvaguardarlos  url,2021-11-07,0,0,[9.99806127e-01 1.93873003e-04],0.9998061269971796,MEX
1132063694190448640,@usuario Por eso los migrantes no la tienen tan fácil el acceso a la salud. :(,2021-11-07,0,0,[9.99077134e-01 9.22865997e-04],0.9990771340028932,MEX
